player1_age,player1_ranking,player1_points,player1_win_rate,player1_win_rate_3_sets,player1_win_rate_tiebreak,player1_total_matches_dure,player1_win_rate_dure,player1_total_matches_terre battue,player1_win_rate_terre battue,player1_total_matches_gazon,player1_win_rate_gazon,player1_total_matches_salle,player1_win_rate_salle,player1_total_matches_carpet,player1_win_rate_carpet,player1_total_matches_acryl,player1_win_rate_acryl,player1_first_serve_pct,player1_first_serve_won_pct,player1_second_serve_won_pct,player1_return_points_won_pct,player1_break_point_won_pct,player1_double_fautes,player1_aces,player1_avg_first_serve_pct,player1_avg_first_serve_won_pct,player1_avg_second_serve_won_pct,player1_avg_return_points_won_pct,player1_avg_break_point_won_pct,player1_avg_double_fautes,player1_avg_aces,player2_age,player2_ranking,player2_points,player2_win_rate,player2_win_rate_3_sets,player2_win_rate_tiebreak,player2_total_matches_dure,player2_win_rate_dure,player2_total_matches_terre battue,player2_win_rate_terre battue,player2_total_matches_gazon,player2_win_rate_gazon,player2_total_matches_salle,player2_win_rate_salle,player2_total_matches_carpet,player2_win_rate_carpet,player2_total_matches_acryl,player2_win_rate_acryl,player2_first_serve_pct,player2_first_serve_won_pct,player2_second_serve_won_pct,player2_return_points_won_pct,player2_break_point_won_pct,player2_double_fautes,player2_aces,player2_avg_first_serve_pct,player2_avg_first_serve_won_pct,player2_avg_second_serve_won_pct,player2_avg_return_points_won_pct,player2_avg_break_point_won_pct,player2_avg_double_fautes,player2_avg_aces,tournament_category,target,surface_dure,surface_salle,surface_terre_batue,surface_gazon
27,2,7915,0.76,0.6666666666666666,0.631578947368421,17,0.7647058823529411,11,0.7272727272727273,8,0.75,14,0.7857142857142857,0,0,0,0,0.62,0.74,0.45,0.44,0.67,6,12,0.7057241070094157,0.7653536637018212,0.5418994413407822,0.38388881392524626,0.33117932148626816,2.357142857142857,9.333333333333334,25,39,1315,0.52,0.52,0.65,13,0.46153846153846156,24,0.5833333333333334,4,0.25,9,0.5555555555555556,0,0,0,0,0.56,0.69,0.38,0.37,0.27,2,8,0.6494362901510317,0.721585325908942,0.4993932038834951,0.3606975754997873,0.3611859838274933,1.7636363636363637,6.818181818181818,4,1,1,0,0,0
22,116,518,0.5,0.36363636363636365,0.4375,16,0.4375,7,0.2857142857142857,9,0.5555555555555556,18,0.6111111111111112,0,0,0,0,0.58,0.62,0.4,0.21,0.67,2,6,0.6260514912057099,0.6909609120521173,0.5207907293796864,0.36629562516179137,0.44107744107744107,2.543859649122807,5.684210526315789,28,120,506,0.7,0.7222222222222222,0.6153846153846154,20,0.75,25,0.76,0,0.0,5,0.2,0,0,0,0,0.71,0.85,0.64,0.47,0.29,0,5,0.6191294387170676,0.7210915818686402,0.5526315789473685,0.4086265607264472,0.4495114006514658,1.5714285714285714,4.26,2,0,1,0,0,0
23,119,509,0.58,0.47058823529411764,0.6,11,0.36363636363636365,33,0.6666666666666666,0,0.0,6,0.5,0,0,0,0,0.47,0.64,0.56,0.62,0.46,1,0,0.551363900174115,0.7,0.5084087968952135,0.4114645858343337,0.39325842696629215,2.0,3.04,27,187,308,0.56,0.6,0.46153846153846156,7,0.42857142857142855,40,0.625,1,0.0,2,0.0,0,0,0,0,0.7,0.45,0.21,0.4,0.4,1,2,0.5724324324324325,0.7067988668555241,0.4936788874841972,0.4026595744680851,0.43478260869565216,2.8653846153846154,4.096153846153846,2,1,0,0,1,0
27,130,465,0.6,0.6666666666666666,0.8,9,0.6666666666666666,37,0.5675675675675675,4,0.75,0,0.0,0,0,0,0,0.62,0.65,0.42,0.4,0.6,6,2,0.6222377297045825,0.6635514018691588,0.4735221674876847,0.4161520190023753,0.5023809523809524,4.072727272727272,3.109090909090909,29,167,349,0.62,0.5238095238095238,0.6666666666666666,14,0.7142857142857143,21,0.5238095238095238,7,0.5714285714285714,8,0.75,0,0,0,0,0.65,0.67,0.48,0.44,0.5,1,4,0.6132865244396435,0.7001321003963011,0.5363128491620112,0.4033790918690602,0.43258426966292135,1.52,5.04,3,0,0,0,1,0
22,44,1198,0.5,0.5625,0.6875,9,0.1111111111111111,31,0.6774193548387096,5,0.4,5,0.2,0,0,0,0,0.66,0.63,0.56,0.3,0.0,1,9,0.58195211786372,0.7037183544303798,0.5162355531095212,0.37933474876150036,0.4081081081081081,2.086206896551724,5.172413793103448,25,54,1021,0.44,0.42857142857142855,0.3888888888888889,19,0.3157894736842105,12,0.5,8,0.5,11,0.5454545454545454,0,0,0,0,0.68,0.82,0.44,0.4,0.33,1,9,0.6116165150454863,0.7147215865751335,0.5159159159159159,0.3608646188850967,0.37640449438202245,2.2777777777777777,4.425925925925926,1,0,1,0,0,0
21,3,7010,0.8,0.8181818181818182,0.7222222222222222,14,0.7142857142857143,17,0.8823529411764706,9,0.8888888888888888,10,0.7,0,0,0,0,0.56,0.86,0.64,0.43,0.5,1,5,0.6496494303242769,0.7311973018549747,0.5778611632270169,0.412271906958091,0.40576923076923077,2.066666666666667,4.816666666666666,24,25,1758,0.58,0.6538461538461539,0.9230769230769231,24,0.6666666666666666,15,0.6,3,0.3333333333333333,8,0.375,0,0,0,0,0.63,0.62,0.5,0.24,1.0,3,5,0.6150527325023969,0.6995323460639127,0.5143034825870647,0.3754325259515571,0.4578313253012048,3.0,4.925925925925926,1,1,0,1,0,0
24,27,1690,0.52,0.5238095238095238,0.6363636363636364,9,0.3333333333333333,33,0.696969696969697,3,0.0,5,0.0,0,0,0,0,0.78,0.69,0.67,0.53,0.5,0,2,0.7194944093339816,0.6375,0.5121317157712305,0.3959479739869935,0.40554156171284633,1.8867924528301887,2.0943396226415096,26,30,1620,0.56,0.45,0.875,7,0.2857142857142857,26,0.6538461538461539,3,0.0,14,0.6428571428571429,0,0,0,0,0.68,0.5,0.42,0.31,0.14,1,0,0.6393983103235112,0.6822429906542056,0.5186033199771036,0.38532883642495785,0.42626728110599077,3.1186440677966103,3.3728813559322033,1,1,0,0,1,0
28,34,1380,0.72,0.6,0.7619047619047619,14,0.5,16,0.9375,9,0.6666666666666666,11,0.7272727272727273,0,0,0,0,0.69,0.81,0.53,0.4,0.75,1,13,0.6766116142781033,0.7803149606299212,0.514003294892916,0.3571788413098237,0.3822525597269625,1.48,9.46,20,41,1245,0.6,0.5454545454545454,0.5625,24,0.6666666666666666,2,0.0,13,0.5384615384615384,11,0.6363636363636364,0,0,0,0,0.73,0.63,0.53,0.28,0.5,2,5,0.679509978265165,0.6967141610933411,0.5129469790382244,0.3690330477356181,0.4109947643979058,2.246153846153846,4.507692307692308,2,1,0,0,0,1
30,118,513,0.64,0.47368421052631576,1.2727272727272727,2,0.0,37,0.7837837837837838,2,0.5,9,0.2222222222222222,0,0,0,0,0.55,0.75,0.47,0.49,1.0,2,2,0.6066350710900474,0.6814236111111112,0.5100401606425703,0.42285279959462885,0.4036281179138322,3.34,2.34,27,154,380,0.6,0.5,0.6666666666666666,10,0.6,32,0.625,7,0.5714285714285714,1,0.0,0,0,0,0,0.72,0.56,0.38,0.38,0.67,1,1,0.6357397749107878,0.6813471502590673,0.5199698568198945,0.40940126050420167,0.4353932584269663,1.5490196078431373,3.0961538461538463,2,1,0,0,1,0
34,42,1240,0.56,0.4782608695652174,0.9,9,0.2222222222222222,21,0.7142857142857143,9,0.6666666666666666,11,0.45454545454545453,0,0,0,0,0.57,0.68,0.57,0.36,0.33,4,9,0.5803695150115473,0.7743732590529248,0.5140341221794166,0.3660360756709195,0.3268156424581006,4.28,9.58,25,70,772,0.54,0.43478260869565216,0.5294117647058824,10,0.4,29,0.5862068965517241,2,0.5,9,0.5555555555555556,0,0,0,0,0.74,0.73,0.39,0.37,0.21,2,4,0.6750258531540848,0.6568364611260054,0.4996022275258552,0.3976872800402212,0.4105263157894737,1.4901960784313726,1.607843137254902,1,0,0,1,0,0
27,150,389,0.56,0.625,1.0,46,0.5869565217391305,1,0.0,2,0.0,1,1.0,0,0,0,0,0.66,0.39,0.41,0.39,0.4,3,0,0.592169191197485,0.666988416988417,0.5101611772950245,0.38899858956276445,0.41896024464831805,2.5306122448979593,4.061224489795919,26,198,286,0.52,0.47058823529411764,0.5625,38,0.5263157894736842,2,0.5,0,0.0,10,0.5,0,0,0,0,0.69,0.69,0.44,0.6,0.86,2,4,0.645612073784237,0.6783549783549784,0.47397476340694006,0.39907759088442757,0.39420289855072466,1.0,4.52,2,0,1,0,0,0
28,45,1155,0.46,0.47619047619047616,0.5294117647058824,19,0.42105263157894735,16,0.5625,8,0.5,7,0.2857142857142857,0,0,0,0,0.64,0.64,0.58,0.33,0.29,1,5,0.6396999732118939,0.7370184254606366,0.5126112759643917,0.3388829215896885,0.38461538461538464,1.86,7.74,24,78,715,0.38,0.4090909090909091,0.8,19,0.42105263157894735,19,0.3684210526315789,4,0.25,8,0.375,0,0,0,0,0.63,0.69,0.63,0.38,0.5,0,13,0.5974480860645484,0.6838358458961474,0.4968905472636816,0.36335799948966574,0.4134275618374558,2.7254901960784315,5.235294117647059,2,0,0,1,0,0
25,9,3745,0.66,0.72,0.75,10,0.8,15,0.6666666666666666,10,0.8,15,0.4666666666666667,0,0,0,0,0.49,0.82,0.57,0.49,0.6,9,11,0.5470066014113362,0.7380165289256199,0.5356608478802992,0.42078399346672113,0.45161290322580644,2.966666666666667,4.583333333333333,34,164,364,0.4,0.42857142857142855,0.4444444444444444,23,0.43478260869565216,11,0.2727272727272727,7,0.42857142857142855,9,0.4444444444444444,0,0,0,0,0.57,0.64,0.33,0.31,0.2,9,4,0.572987721691678,0.7281746031746031,0.4904153354632588,0.3549793483249197,0.3283582089552239,3.509433962264151,4.943396226415095,4,1,1,0,0,0
27,36,1355,0.56,0.6818181818181818,0.6,24,0.625,20,0.65,3,0.0,3,0.0,0,0,0,0,0.55,0.63,0.5,0.48,0.62,3,4,0.6105212355212355,0.7047430830039526,0.49752168525402723,0.3919362400375059,0.41114058355437666,3.018867924528302,4.90566037735849,29,69,776,0.54,0.4,0.7857142857142857,31,0.5806451612903226,12,0.3333333333333333,7,0.7142857142857143,0,0.0,0,0,0,0,0.65,0.57,0.44,0.43,0.25,1,2,0.6335625859697387,0.6743378202344767,0.5570570570570571,0.3594534300055772,0.37254901960784315,1.2708333333333333,2.6458333333333335,2,1,0,0,1,0
26,86,655,0.46,0.5238095238095238,0.6875,22,0.45454545454545453,20,0.55,1,0.0,7,0.2857142857142857,0,0,0,0,0.58,0.68,0.53,0.44,0.8,1,4,0.6530321046373365,0.6988346686088857,0.4832076764907471,0.34886050588529927,0.40425531914893614,2.7,4.18,27,98,622,0.44,0.45,0.5294117647058824,17,0.29411764705882354,27,0.5925925925925926,1,0.0,5,0.2,0,0,0,0,0.62,0.55,0.57,0.38,0.29,1,0,0.694123556002009,0.6295224312590448,0.5172413793103449,0.39260385005065856,0.40217391304347827,1.6981132075471699,1.528301886792453,2,1,1,0,0,0
28,68,778,0.54,0.4,0.7083333333333334,19,0.47368421052631576,6,0.3333333333333333,17,0.5882352941176471,8,0.75,0,0,0,0,0.68,0.89,0.5,0.43,0.27,1,11,0.5918412348401323,0.7466467958271237,0.5040518638573744,0.33634515473232435,0.39928057553956836,1.9310344827586208,9.310344827586206,34,164,364,0.4,0.42857142857142855,0.4444444444444444,23,0.43478260869565216,11,0.2727272727272727,7,0.42857142857142855,9,0.4444444444444444,0,0,0,0,0.47,0.67,0.49,0.23,0.67,6,5,0.572987721691678,0.7281746031746031,0.4904153354632588,0.3549793483249197,0.3283582089552239,3.509433962264151,4.943396226415095,1,1,1,0,0,0
27,33,1420,0.5,0.64,0.5625,21,0.47619047619047616,11,0.45454545454545453,8,0.5,10,0.6,0,0,0,0,0.61,0.8,0.24,0.25,0.67,9,7,0.5997655334114889,0.7607505863956215,0.4381956649091974,0.3504650024473813,0.3790849673202614,6.576923076923077,11.846153846153847,23,15,2685,0.62,0.5862068965517241,0.6,18,0.6111111111111112,12,0.4166666666666667,10,0.8,10,0.7,0,0,0,0,0.59,0.8,0.67,0.42,0.75,0,8,0.5958919916916686,0.7819519752130132,0.5048543689320388,0.37562242909720717,0.4065934065934066,3.232142857142857,8.625,1,0,1,0,0,0
27,33,1420,0.5,0.64,0.5625,21,0.47619047619047616,11,0.45454545454545453,8,0.5,10,0.6,0,0,0,0,0.54,0.83,0.41,0.33,0.45,10,22,0.5997655334114889,0.7607505863956215,0.4381956649091974,0.3504650024473813,0.3790849673202614,6.576923076923077,11.846153846153847,19,50,1115,0.62,0.5909090909090909,0.9375,25,0.76,6,0.5,11,0.6363636363636364,8,0.25,0,0,0,0,0.6,0.72,0.59,0.36,0.4,8,4,0.6266693646297046,0.7084275104940265,0.5311653116531165,0.3740579135263784,0.3856812933025404,2.1746031746031744,4.73015873015873,4,0,1,0,0,0
29,49,1119,0.52,0.6538461538461539,0.4117647058823529,15,0.6,16,0.5,7,0.42857142857142855,12,0.5,0,0,0,0,0.54,0.81,0.52,0.29,0.5,1,3,0.6485976903134575,0.7176598837209303,0.5150905432595574,0.3655139289145053,0.4010989010989011,2.2745098039215685,5.529411764705882,27,4,5100,0.68,0.68,0.625,19,0.6842105263157895,10,0.6,12,0.8333333333333334,9,0.5555555555555556,0,0,0,0,0.63,0.77,0.6,0.33,0.4,0,14,0.6279340769102714,0.7820784729586426,0.5579937304075235,0.35367269109600397,0.4103896103896104,1.7027027027027026,10.635135135135135,1,0,1,0,0,0
22,44,1198,0.5,0.5625,0.6875,9,0.1111111111111111,31,0.6774193548387096,5,0.4,5,0.2,0,0,0,0,0.54,0.64,0.5,0.45,0.55,5,3,0.58195211786372,0.7037183544303798,0.5162355531095212,0.37933474876150036,0.4081081081081081,2.086206896551724,5.172413793103448,25,56,981,0.6,0.45,0.8,17,0.5294117647058824,11,0.45454545454545453,6,0.5,16,0.8125,0,0,0,0,0.55,0.7,0.36,0.42,0.33,14,2,0.5954869358669834,0.7742321499800559,0.5102759835584263,0.36427076064200975,0.41776315789473684,5.8,7.909090909090909,3,1,0,0,1,0
27,4,5100,0.68,0.68,0.625,19,0.6842105263157895,10,0.6,12,0.8333333333333334,9,0.5555555555555556,0,0,0,0,0.54,0.78,0.7,0.43,0.0,2,7,0.6279340769102714,0.7820784729586426,0.5579937304075235,0.35367269109600397,0.4103896103896104,1.7027027027027026,10.635135135135135,23,47,1148,0.5,0.55,0.6,9,0.2222222222222222,33,0.6666666666666666,3,0.0,5,0.2,0,0,0,0,0.41,0.65,0.52,0.26,0.0,3,1,0.6563636363636364,0.6434507320933913,0.47845804988662133,0.41632962588473205,0.42144638403990026,2.28,2.52,1,1,1,0,0,0
29,80,712,0.54,0.5,0.4166666666666667,9,0.5555555555555556,26,0.5769230769230769,3,0.3333333333333333,12,0.5,0,0,0,0,0.7,0.86,0.67,0.5,0.0,0,1,0.6298554652213189,0.69989243456436,0.46163215590742995,0.3884762547828044,0.4097560975609756,3.9322033898305087,4.406779661016949,23,182,315,0.58,0.5625,0.7142857142857143,10,0.6,25,0.68,5,0.6,10,0.3,0,0,0,0,0.58,0.57,0.4,0.2,0.0,0,2,0.5925006892748829,0.7301070265239646,0.5196211096075778,0.3705834018077239,0.4065934065934066,2.1,6.82,2,1,0,0,1,0
23,1,11830,0.92,0.8571428571428571,1.0,26,0.9230769230769231,6,0.8333333333333334,10,0.9,8,1.0,0,0,0,0,0.65,0.82,0.67,0.49,0.0,2,15,0.6127441309923062,0.7949130714745654,0.5797249108507386,0.41050756901157615,0.41040462427745666,1.893939393939394,7.803030303030303,30,64,795,0.5,0.4444444444444444,0.6,35,0.5714285714285714,6,0.3333333333333333,1,0.0,8,0.375,0,0,0,0,0.56,0.58,0.43,0.23,0.0,4,5,0.5859711319321347,0.740276577355229,0.5070336391437309,0.3428124184711714,0.36823104693140796,1.9433962264150944,7.6415094339622645,4,1,1,0,0,0
27,62,832,0.56,0.5454545454545454,0.5,10,0.6,33,0.6060606060606061,3,0.3333333333333333,4,0.25,0,0,0,0,0.83,0.67,0.52,0.34,0.5,1,0,0.6479941291585127,0.6881842204605512,0.48992355802640725,0.400997150997151,0.3891509433962264,3.2545454545454544,3.1272727272727274,27,110,556,0.6,0.3333333333333333,0.8125,15,0.7333333333333333,31,0.5806451612903226,3,0.3333333333333333,1,0.0,0,0,0,0,0.69,0.67,0.64,0.36,0.25,1,5,0.6283641469693424,0.7266294227188081,0.5277078085642317,0.37250951421535705,0.3565217391304348,3.0344827586206895,5.0344827586206895,2,1,0,0,1,0
29,69,776,0.54,0.4,0.7857142857142857,31,0.5806451612903226,12,0.3333333333333333,7,0.7142857142857143,0,0.0,0,0,0,0,0.59,0.7,0.58,0.44,0.43,1,0,0.6335625859697387,0.6743378202344767,0.5570570570570571,0.3594534300055772,0.37254901960784315,1.2708333333333333,2.6458333333333335,29,131,464,0.52,0.26666666666666666,0.5714285714285714,31,0.5806451612903226,4,0.0,11,0.45454545454545453,4,0.75,0,0,0,0,0.64,0.61,0.48,0.35,1.0,3,4,0.6393841166936791,0.7008871989860583,0.5265917602996255,0.39019189765458423,0.4560810810810811,2.826923076923077,4.788461538461538,1,1,1,0,0,0
27,23,1943,0.52,0.45454545454545453,0.5714285714285714,13,0.38461538461538464,18,0.6111111111111112,9,0.7777777777777778,10,0.3,0,0,0,0,0.69,0.76,0.64,0.39,0.57,1,6,0.6411764705882353,0.7456880733944954,0.48655737704918034,0.3467276227141482,0.3695652173913043,2.6037735849056602,7.30188679245283,24,76,717,0.46,0.4827586206896552,1.0,10,0.0,26,0.5769230769230769,5,0.6,9,0.5555555555555556,0,0,0,0,0.58,0.67,0.53,0.28,0.5,3,3,0.5505590666018474,0.6534216335540839,0.5067604110329909,0.374749498997996,0.41379310344827586,2.411764705882353,2.9215686274509802,2,1,0,0,1,0
24,22,1985,0.64,0.6363636363636364,0.6470588235294118,26,0.6923076923076923,10,0.5,10,0.7,4,0.5,0,0,0,0,0.58,0.78,0.56,0.49,0.46,2,3,0.602735978112175,0.7444394008170676,0.5241046831955923,0.37287261474987105,0.36890243902439024,1.7142857142857142,7.73469387755102,25,70,772,0.54,0.43478260869565216,0.5294117647058824,10,0.4,29,0.5862068965517241,2,0.5,9,0.5555555555555556,0,0,0,0,0.54,0.6,0.4,0.32,0.14,5,1,0.6750258531540848,0.6568364611260054,0.4996022275258552,0.3976872800402212,0.4105263157894737,1.4901960784313726,1.607843137254902,4,1,1,0,0,0
23,38,1335,0.6,0.625,0.6666666666666666,22,0.5909090909090909,5,0.6,15,0.6666666666666666,8,0.5,0,0,0,0,0.63,0.69,0.46,0.45,0.42,1,1,0.6572004028197381,0.7376647257125345,0.5517038777908343,0.34228855721393037,0.3426183844011142,1.359375,8.359375,23,47,1148,0.5,0.55,0.6,9,0.2222222222222222,33,0.6666666666666666,3,0.0,5,0.2,0,0,0,0,0.7,0.66,0.32,0.39,0.17,5,1,0.6563636363636364,0.6434507320933913,0.47845804988662133,0.41632962588473205,0.42144638403990026,2.28,2.52,2,1,0,0,1,0
26,6,4255,0.6,0.6818181818181818,0.8571428571428571,11,0.5454545454545454,25,0.76,2,0.5,12,0.3333333333333333,0,0,0,0,0.65,0.67,0.61,0.26,1.0,2,8,0.6569329314242652,0.7206767995411528,0.5359692476661175,0.3722984401428303,0.39445628997867804,2.1492537313432836,5.940298507462686,24,29,1635,0.56,0.4090909090909091,0.5454545454545454,14,0.35714285714285715,26,0.6923076923076923,2,0.0,8,0.625,0,0,0,0,0.64,0.82,0.59,0.35,0.19,4,14,0.6287650602409639,0.7552894211576846,0.4969574036511156,0.368669314796425,0.41015625,3.8703703703703702,8.185185185185185,3,0,0,0,1,0
28,68,778,0.54,0.4,0.7083333333333334,19,0.47368421052631576,6,0.3333333333333333,17,0.5882352941176471,8,0.75,0,0,0,0,0.45,0.74,0.4,0.31,0.43,6,10,0.5918412348401323,0.7466467958271237,0.5040518638573744,0.33634515473232435,0.39928057553956836,1.9310344827586208,9.310344827586206,33,196,292,0.48,0.42857142857142855,0.45,30,0.5333333333333333,6,0.3333333333333333,1,0.0,13,0.46153846153846156,0,0,0,0,0.7,0.75,0.54,0.45,0.63,3,3,0.6467022308438409,0.7019122609673791,0.5312285518188058,0.3661696406746517,0.39296187683284456,2.6122448979591835,4.836734693877551,1,0,1,0,0,0
28,34,1380,0.72,0.6,0.7619047619047619,14,0.5,16,0.9375,9,0.6666666666666666,11,0.7272727272727273,0,0,0,0,0.75,0.74,0.35,0.36,0.25,0,11,0.6766116142781033,0.7803149606299212,0.514003294892916,0.3571788413098237,0.3822525597269625,1.48,9.46,29,80,712,0.54,0.5,0.4166666666666667,9,0.5555555555555556,26,0.5769230769230769,3,0.3333333333333333,12,0.5,0,0,0,0,0.7,0.7,0.5,0.36,0.67,2,4,0.6298554652213189,0.69989243456436,0.46163215590742995,0.3884762547828044,0.4097560975609756,3.9322033898305087,4.406779661016949,1,1,0,1,0,0
22,63,807,0.5,0.4166666666666667,0.5882352941176471,35,0.5428571428571428,2,0.0,5,0.2,8,0.625,0,0,0,0,0.56,0.74,0.41,0.39,0.83,2,12,0.5777126099706745,0.7609983079526227,0.5098379629629629,0.3627988047808765,0.425,2.519230769230769,8.923076923076923,24,29,1635,0.56,0.4090909090909091,0.5454545454545454,14,0.35714285714285715,26,0.6923076923076923,2,0.0,8,0.625,0,0,0,0,0.59,0.74,0.43,0.41,0.4,7,6,0.6287650602409639,0.7552894211576846,0.4969574036511156,0.368669314796425,0.41015625,3.8703703703703702,8.185185185185185,1,0,0,1,0,0
28,77,716,0.64,0.5909090909090909,0.95,24,0.6666666666666666,17,0.6470588235294118,4,0.5,5,0.6,0,0,0,0,0.65,0.79,0.54,0.35,0.29,7,21,0.6147383581373019,0.763373682155408,0.5277258566978194,0.3618983355825461,0.3192090395480226,3.0784313725490198,10.215686274509803,21,92,637,0.52,0.4583333333333333,0.6923076923076923,20,0.4,13,0.6153846153846154,5,0.2,12,0.75,0,0,0,0,0.64,0.68,0.59,0.3,0.2,2,7,0.6365318530266983,0.6769102990033222,0.4807272727272727,0.3847578724530299,0.4339080459770115,3.196078431372549,2.803921568627451,1,1,0,0,0,1
21,92,637,0.52,0.4583333333333333,0.6923076923076923,20,0.4,13,0.6153846153846154,5,0.2,12,0.75,0,0,0,0,0.7,0.53,0.29,0.37,0.29,4,0,0.6365318530266983,0.6769102990033222,0.4807272727272727,0.3847578724530299,0.4339080459770115,3.196078431372549,2.803921568627451,27,98,622,0.44,0.45,0.5294117647058824,17,0.29411764705882354,27,0.5925925925925926,1,0.0,5,0.2,0,0,0,0,0.67,0.74,0.42,0.54,0.71,0,0,0.694123556002009,0.6295224312590448,0.5172413793103449,0.39260385005065856,0.40217391304347827,1.6981132075471699,1.528301886792453,2,0,1,0,0,0
30,147,396,0.56,0.5,0.5625,33,0.6060606060606061,10,0.6,2,0.5,5,0.2,0,0,0,0,0.57,0.89,0.5,0.49,0.5,3,7,0.6206808292807781,0.7002061855670103,0.543859649122807,0.3835820895522388,0.4101796407185629,2.2777777777777777,5.222222222222222,22,166,352,0.48,0.42857142857142855,0.5833333333333334,28,0.5,6,0.3333333333333333,11,0.5454545454545454,5,0.4,0,0,0,0,0.67,0.6,0.33,0.28,0.0,2,7,0.6429141185854825,0.6840363937138131,0.5011169024571854,0.3648279628618241,0.4006734006734007,2.0576923076923075,3.923076923076923,1,1,1,0,0,0
23,1,11830,0.92,0.8571428571428571,1.0,26,0.9230769230769231,6,0.8333333333333334,10,0.9,8,1.0,0,0,0,0,0.62,0.7,0.64,0.35,0.5,1,12,0.6127441309923062,0.7949130714745654,0.5797249108507386,0.41050756901157615,0.41040462427745666,1.893939393939394,7.803030303030303,27,2,7915,0.76,0.6666666666666666,0.631578947368421,17,0.7647058823529411,11,0.7272727272727273,8,0.75,14,0.7857142857142857,0,0,0,0,0.65,0.72,0.53,0.32,0.6,5,15,0.7057241070094157,0.7653536637018212,0.5418994413407822,0.38388881392524626,0.33117932148626816,2.357142857142857,9.333333333333334,3,1,1,0,0,0
22,63,807,0.5,0.4166666666666667,0.5882352941176471,35,0.5428571428571428,2,0.0,5,0.2,8,0.625,0,0,0,0,0.57,0.88,0.5,0.42,0.75,2,10,0.5777126099706745,0.7609983079526227,0.5098379629629629,0.3627988047808765,0.425,2.519230769230769,8.923076923076923,32,157,377,0.58,0.8461538461538461,0.625,27,0.4074074074074074,0,0.0,21,0.8095238095238095,2,0.5,0,0,0,0,0.47,0.48,0.67,0.28,0.0,1,1,0.6361840248377082,0.7133984028393966,0.5213343677269201,0.35926773455377575,0.3549618320610687,2.3877551020408165,6.244897959183674,2,1,1,0,0,0
26,89,640,0.48,0.4444444444444444,0.7916666666666666,4,0.0,35,0.5142857142857142,2,0.5,9,0.5555555555555556,0,0,0,0,0.67,0.81,0.48,0.33,0.13,2,19,0.6149954001839927,0.7101720269259536,0.486857825567503,0.37436687954195114,0.36694677871148457,2.4545454545454546,6.363636363636363,23,99,622,0.8,0.85,0.7333333333333333,16,0.8125,0,0.0,12,0.75,22,0.8181818181818182,0,0,0,0,0.65,0.77,0.49,0.3,0.33,5,11,0.6130737134909596,0.7404718693284936,0.5125808770668584,0.4068163375710035,0.45121951219512196,4.76,5.58,2,1,0,1,0,0
23,1,11830,0.92,0.8571428571428571,1.0,26,0.9230769230769231,6,0.8333333333333334,10,0.9,8,1.0,0,0,0,0,0.56,0.74,0.46,0.41,0.6,8,7,0.6127441309923062,0.7949130714745654,0.5797249108507386,0.41050756901157615,0.41040462427745666,1.893939393939394,7.803030303030303,21,3,7010,0.8,0.8181818181818182,0.7222222222222222,14,0.7142857142857143,17,0.8823529411764706,9,0.8888888888888888,10,0.7,0,0,0,0,0.66,0.66,0.46,0.39,0.43,7,8,0.6496494303242769,0.7311973018549747,0.5778611632270169,0.412271906958091,0.40576923076923077,2.066666666666667,4.816666666666666,3,0,0,0,1,0
27,36,1355,0.56,0.6818181818181818,0.6,24,0.625,20,0.65,3,0.0,3,0.0,0,0,0,0,0.7,0.56,0.33,0.44,0.31,3,0,0.6105212355212355,0.7047430830039526,0.49752168525402723,0.3919362400375059,0.41114058355437666,3.018867924528302,4.90566037735849,22,17,2600,0.68,0.7777777777777778,0.6470588235294118,14,0.5714285714285714,15,0.7333333333333333,15,0.8,6,0.5,0,0,0,0,0.57,0.66,0.43,0.51,0.55,4,1,0.6514745308310992,0.702880658436214,0.5143589743589744,0.38151494093120225,0.39644970414201186,1.8840579710144927,3.63768115942029,2,0,0,0,1,0
28,19,2410,0.6,0.5263157894736842,0.8125,20,0.45,12,0.6666666666666666,4,0.25,14,0.8571428571428571,0,0,0,0,0.63,0.64,0.45,0.35,0.4,5,2,0.6426339285714285,0.7426189649183744,0.5252966895690193,0.3705263157894737,0.38726790450928383,1.8644067796610169,6.745762711864407,23,37,1345,0.52,0.5,0.75,25,0.56,19,0.5263157894736842,3,0.3333333333333333,3,0.3333333333333333,0,0,0,0,0.68,0.8,0.32,0.43,0.5,2,6,0.5664649181797803,0.7091412742382271,0.5025933609958506,0.37359614943845976,0.4037433155080214,3.423076923076923,7.211538461538462,1,0,1,0,0,0
25,70,772,0.54,0.43478260869565216,0.5294117647058824,10,0.4,29,0.5862068965517241,2,0.5,9,0.5555555555555556,0,0,0,0,0.64,0.63,0.54,0.35,0.15,0,1,0.6750258531540848,0.6568364611260054,0.4996022275258552,0.3976872800402212,0.4105263157894737,1.4901960784313726,1.607843137254902,19,50,1115,0.62,0.5909090909090909,0.9375,25,0.76,6,0.5,11,0.6363636363636364,8,0.25,0,0,0,0,0.71,0.7,0.51,0.4,0.24,4,2,0.6266693646297046,0.7084275104940265,0.5311653116531165,0.3740579135263784,0.3856812933025404,2.1746031746031744,4.73015873015873,3,0,0,0,1,0
